experiment,experiment_id,condition,condition_id,stimulus_id,stimulus_name,page_id,item_id,text,question_id,question,response_true,distractor_1,distractor_2,distractor_3,para_id,page_word_id,para_word_id,stim_word_id,exp_word_id
reveil-zh,1,real,1,3,Japan,4,28,此,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,9,9,261,2450
reveil-zh,1,real,1,3,Japan,4,28,大,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,10,10,262,2451
reveil-zh,1,real,1,3,Japan,4,28,相,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,11,11,263,2452
reveil-zh,1,real,1,3,Japan,4,28,径,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,12,12,264,2453
reveil-zh,1,real,1,3,Japan,4,28,庭,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,13,13,265,2454
reveil-zh,1,real,1,3,Japan,4,28,—,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,14,14,266,2455
reveil-zh,1,real,1,3,Japan,4,28,—,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,15,15,267,2456
reveil-zh,1,real,1,3,Japan,4,28,大,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,16,16,268,2457
reveil-zh,1,real,1,3,Japan,4,28,多,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,17,17,269,2458
reveil-zh,1,real,1,3,Japan,4,28,数,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,18,18,270,2459
reveil-zh,1,real,1,3,Japan,4,28,人,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,19,19,271,2460
reveil-zh,1,real,1,3,Japan,4,28,平,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,20,20,272,2461
reveil-zh,1,real,1,3,Japan,4,28,均,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,21,21,273,2462
reveil-zh,1,real,1,3,Japan,4,28,仅,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,22,22,274,2463
reveil-zh,1,real,1,3,Japan,4,28,使,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,23,23,275,2464
reveil-zh,1,real,1,3,Japan,4,28,用,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,24,24,276,2465
reveil-zh,1,real,1,3,Japan,4,28,九,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,25,25,277,2466
reveil-zh,1,real,1,3,Japan,4,28,天,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,26,26,278,2467
reveil-zh,1,real,1,3,Japan,4,28,假,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,27,27,279,2468
reveil-zh,1,real,1,3,Japan,4,28,期,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,28,28,280,2469
reveil-zh,1,real,1,3,Japan,4,28,，,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,29,29,281,2470
reveil-zh,1,real,1,3,Japan,4,28,远,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,30,30,282,2471
reveil-zh,1,real,1,3,Japan,4,28,远,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,31,31,283,2472
reveil-zh,1,real,1,3,Japan,4,28,未,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,32,32,284,2473
reveil-zh,1,real,1,3,Japan,4,28,能,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,33,33,285,2474
reveil-zh,1,real,1,3,Japan,4,28,享,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,34,34,286,2475
reveil-zh,1,real,1,3,Japan,4,28,受,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,35,35,287,2476
reveil-zh,1,real,1,3,Japan,4,28,应,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,36,36,288,2477
reveil-zh,1,real,1,3,Japan,4,28,有,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,37,37,289,2478
reveil-zh,1,real,1,3,Japan,4,28,的,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,38,38,290,2479
reveil-zh,1,real,1,3,Japan,4,28,休,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,39,39,291,2480
reveil-zh,1,real,1,3,Japan,4,28,息,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,40,40,292,2481
reveil-zh,1,real,1,3,Japan,4,28,。,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,41,41,293,2482
reveil-zh,1,real,1,3,Japan,4,28,在,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,42,42,294,2483
reveil-zh,1,real,1,3,Japan,4,28,英,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,43,43,295,2484
reveil-zh,1,real,1,3,Japan,4,28,国,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,44,44,296,2485
reveil-zh,1,real,1,3,Japan,4,28,，,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,45,45,297,2486
reveil-zh,1,real,1,3,Japan,4,28,连,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,46,46,298,2487
reveil-zh,1,real,1,3,Japan,4,28,续,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,47,47,299,2488
reveil-zh,1,real,1,3,Japan,4,28,两,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,48,48,300,2489
reveil-zh,1,real,1,3,Japan,4,28,周,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,49,49,301,2490
reveil-zh,1,real,1,3,Japan,4,28,的,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,50,50,302,2491
reveil-zh,1,real,1,3,Japan,4,28,夏,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,51,51,303,2492
reveil-zh,1,real,1,3,Japan,4,28,季,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,52,52,304,2493
reveil-zh,1,real,1,3,Japan,4,28,假,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,53,53,305,2494
reveil-zh,1,real,1,3,Japan,4,28,期,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,54,54,306,2495
reveil-zh,1,real,1,3,Japan,4,28,被,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,55,55,307,2496
reveil-zh,1,real,1,3,Japan,4,28,视,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,56,56,308,2497
reveil-zh,1,real,1,3,Japan,4,28,为,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,57,57,309,2498
reveil-zh,1,real,1,3,Japan,4,28,理,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,58,58,310,2499
reveil-zh,1,real,1,3,Japan,4,28,所,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,59,59,311,2500
reveil-zh,1,real,1,3,Japan,4,28,当,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,60,60,312,2501
reveil-zh,1,real,1,3,Japan,4,28,然,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,61,61,313,2502
reveil-zh,1,real,1,3,Japan,4,28,，,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,62,62,314,2503
reveil-zh,1,real,1,3,Japan,4,28,而,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,63,63,315,2504
reveil-zh,1,real,1,3,Japan,4,28,在,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,64,64,316,2505
reveil-zh,1,real,1,3,Japan,4,28,日,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,65,65,317,2506
reveil-zh,1,real,1,3,Japan,4,28,本,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,66,66,318,2507
reveil-zh,1,real,1,3,Japan,4,28,，,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,67,67,319,2508
reveil-zh,1,real,1,3,Japan,4,28,连,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,68,68,320,2509
reveil-zh,1,real,1,3,Japan,4,28,休,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,69,69,321,2510
reveil-zh,1,real,1,3,Japan,4,28,四,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,70,70,322,2511
reveil-zh,1,real,1,3,Japan,4,28,天,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,71,71,323,2512
reveil-zh,1,real,1,3,Japan,4,28,都,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,72,72,324,2513
reveil-zh,1,real,1,3,Japan,4,28,被,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,73,73,325,2514
reveil-zh,1,real,1,3,Japan,4,28,认,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,74,74,326,2515
reveil-zh,1,real,1,3,Japan,4,28,为,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,75,75,327,2516
reveil-zh,1,real,1,3,Japan,4,28,是,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,76,76,328,2517
reveil-zh,1,real,1,3,Japan,4,28,奢,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,77,77,329,2518
reveil-zh,1,real,1,3,Japan,4,28,侈,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,78,78,330,2519
reveil-zh,1,real,1,3,Japan,4,28,的,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,79,79,331,2520
reveil-zh,1,real,1,3,Japan,4,28,享,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,80,80,332,2521
reveil-zh,1,real,1,3,Japan,4,28,受,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,81,81,333,2522
reveil-zh,1,real,1,3,Japan,4,28,。,2,日本员工如何看待两周的夏季假期？,认为时间过长，是没有必要的享受,认为自己无权享受这样的假期,认为公司不会批准,认为会感到无聊,0,82,82,334,2523
reveil-zh,1,real,1,3,Japan,5,29,面,,,,,,,0,0,0,335,2524
reveil-zh,1,real,1,3,Japan,5,29,对,,,,,,,0,1,1,336,2525
reveil-zh,1,real,1,3,Japan,5,29,长,,,,,,,0,2,2,337,2526
reveil-zh,1,real,1,3,Japan,5,29,期,,,,,,,0,3,3,338,2527
reveil-zh,1,real,1,3,Japan,5,29,以,,,,,,,0,4,4,339,2528
reveil-zh,1,real,1,3,Japan,5,29,来,,,,,,,0,5,5,340,2529
reveil-zh,1,real,1,3,Japan,5,29,根,,,,,,,0,6,6,341,2530
reveil-zh,1,real,1,3,Japan,5,29,深,,,,,,,0,7,7,342,2531
